catalog,field,type,category,title,modified
caid,quarter,quarter,NA,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,labeler_name,labeler_name,NA,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,ndc,ndc,ndc,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,labeler_code,labeler_code,NA,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,product_code,product_code,NA,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,package_size_code,package_size_code,NA,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,drug_category,drug_category,NA,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,drug_type_indicator,drug_type_indicator,NA,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,termination_date,termination_date,date,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,unit_type,unit_type,NA,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,units_per_pkg_size,units_per_pkg_size,NA,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,fda_approval_date,fda_approval_date,date,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,market_date,market_date,date,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,fda_therapeutic_equivalence_code,fda_therapeutic_equivalence_code,NA,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,fda_product_name,fda_product_name,NA,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,clotting_factor_indicator,clotting_factor_indicator,NA,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,pediatric_indicator,pediatric_indicator,NA,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,package_size_intro_date,package_size_intro_date,date,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,purchased_product_date,purchased_product_date,date,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,cod_status,cod_status,NA,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,fda_application_number,fda_application_number,NA,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,reactivation_date,reactivation_date,date,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,line_extension_drug_indicator,line_extension_drug_indicator,NA,Drug Products in the Medicaid Drug Rebate Program,2025-05-07
caid,labeler_code,labeler_code,NA,Drug Manufacturer Contacts,2025-05-07
caid,labeler_name,labeler_name,NA,Drug Manufacturer Contacts,2025-05-07
caid,optional_eff_date,optional_eff_date,date,Drug Manufacturer Contacts,2025-05-07
caid,termination_date,termination_date,date,Drug Manufacturer Contacts,2025-05-07
caid,legal_contact_name,legal_contact_name,NA,Drug Manufacturer Contacts,2025-05-07
caid,legal_corporation,legal_corporation,NA,Drug Manufacturer Contacts,2025-05-07
caid,legal_address_1,legal_address_1,address,Drug Manufacturer Contacts,2025-05-07
caid,legal_address_2,legal_address_2,address,Drug Manufacturer Contacts,2025-05-07
caid,legal_address_3,legal_address_3,address,Drug Manufacturer Contacts,2025-05-07
caid,legal_city,legal_city,city,Drug Manufacturer Contacts,2025-05-07
caid,legal_state,legal_state,state,Drug Manufacturer Contacts,2025-05-07
caid,legal_zip,legal_zip,zip,Drug Manufacturer Contacts,2025-05-07
caid,legal_phone,legal_phone,phone,Drug Manufacturer Contacts,2025-05-07
caid,legal_email,legal_email,email,Drug Manufacturer Contacts,2025-05-07
caid,invoice_contact,invoice_contact,NA,Drug Manufacturer Contacts,2025-05-07
caid,invoice_corp,invoice_corp,NA,Drug Manufacturer Contacts,2025-05-07
caid,invoice_address_1,invoice_address_1,address,Drug Manufacturer Contacts,2025-05-07
caid,invoice_address_2,invoice_address_2,address,Drug Manufacturer Contacts,2025-05-07
caid,invoice_address_3,invoice_address_3,address,Drug Manufacturer Contacts,2025-05-07
caid,invoice_city,invoice_city,city,Drug Manufacturer Contacts,2025-05-07
caid,invoice_state,invoice_state,state,Drug Manufacturer Contacts,2025-05-07
caid,invoice_zip,invoice_zip,zip,Drug Manufacturer Contacts,2025-05-07
caid,invoice_phone,invoice_phone,phone,Drug Manufacturer Contacts,2025-05-07
caid,invoice_email,invoice_email,email,Drug Manufacturer Contacts,2025-05-07
caid,technical_name,technical_name,NA,Drug Manufacturer Contacts,2025-05-07
caid,technical_corp,technical_corp,NA,Drug Manufacturer Contacts,2025-05-07
caid,technical_address_1,technical_address_1,address,Drug Manufacturer Contacts,2025-05-07
caid,technical_address_2,technical_address_2,address,Drug Manufacturer Contacts,2025-05-07
caid,technical_address_3,technical_address_3,address,Drug Manufacturer Contacts,2025-05-07
caid,technical_city,technical_city,city,Drug Manufacturer Contacts,2025-05-07
caid,technical_state,technical_state,state,Drug Manufacturer Contacts,2025-05-07
caid,technical_zip,technical_zip,zip,Drug Manufacturer Contacts,2025-05-07
caid,technical_phone,technical_phone,phone,Drug Manufacturer Contacts,2025-05-07
caid,technical_email,technical_email,email,Drug Manufacturer Contacts,2025-05-07
caid,active_indicator,active_indicator,NA,Drug Manufacturer Contacts,2025-05-07
caid,filler,filler,NA,Drug Manufacturer Contacts,2025-05-07
caid,state,state,state,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,state_agency_name,state_agency_name,state,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,technical_contact_name,technical_contact_name,NA,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,technical_street_address,technical_street_address,address,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,technical_city_name,technical_city_name,city,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,technical_state_code,technical_state_code,state,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,technical_zip_code,technical_zip_code,zip,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,technical_phone_area_code,technical_phone_area_code,phone,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,technical_phone_number,technical_phone_number,phone,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,technical_fax_area_code,technical_fax_area_code,NA,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,technical_fax_number,technical_fax_number,NA,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,technical_agent_name,technical_agent_name,NA,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,technical_email_address,technical_email_address,address,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,rebate_contact_name,rebate_contact_name,NA,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,rebate_street_address,rebate_street_address,address,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,rebate_city_name,rebate_city_name,city,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,rebate_state_code,rebate_state_code,state,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,rebate_zip_code,rebate_zip_code,zip,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,rebate_phone_area_code,rebate_phone_area_code,phone,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,rebate_phone_number,rebate_phone_number,phone,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,rebate_fax_area_code,rebate_fax_area_code,NA,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,rebate_fax_number,rebate_fax_number,NA,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,rebate_agent_name,rebate_agent_name,NA,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,rebate_email_address,rebate_email_address,address,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,policy_contact_name,policy_contact_name,NA,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,policy_street_address,policy_street_address,address,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,policy_city_name,policy_city_name,city,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,policy_state_code,policy_state_code,state,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,policy_zip_code,policy_zip_code,zip,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,policy_phone_area_code,policy_phone_area_code,phone,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,policy_phone_number,policy_phone_number,phone,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,policy_fax_area_code,policy_fax_area_code,NA,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,policy_fax_number,policy_fax_number,NA,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,policy_agent_name,policy_agent_name,NA,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,policy_email_address,policy_email_address,address,Medicaid Drug Rebate Program State Contact Information,2025-05-07
caid,labeler_name,labeler_name,NA,Drug AMP Reporting - Quarterly,2025-05-07
caid,ndc,ndc,ndc,Drug AMP Reporting - Quarterly,2025-05-07
caid,fda_product_name,fda_product_name,NA,Drug AMP Reporting - Quarterly,2025-05-07
caid,status,status,NA,Drug AMP Reporting - Quarterly,2025-05-07
caid,year,year,date,Drug AMP Reporting - Quarterly,2025-05-07
caid,quarter,quarter,NA,Drug AMP Reporting - Quarterly,2025-05-07
caid,ndc_1,ndc_1,ndc,Exclusive Pediatric Drugs,2025-05-05
caid,ndc_2,ndc_2,ndc,Exclusive Pediatric Drugs,2025-05-05
caid,ndc_3,ndc_3,ndc,Exclusive Pediatric Drugs,2025-05-05
caid,labeler_name,labeler_name,NA,Exclusive Pediatric Drugs,2025-05-05
caid,product_name,product_name,NA,Exclusive Pediatric Drugs,2025-05-05
caid,effective_quarter,effective_quarter,NA,Exclusive Pediatric Drugs,2025-05-05
caid,termination_date,termination_date,date,Exclusive Pediatric Drugs,2025-05-05
caid,ndc_1,ndc_1,ndc,Clotting Factor Drug Report,2025-05-05
caid,ndc_2,ndc_2,ndc,Clotting Factor Drug Report,2025-05-05
caid,ndc_3,ndc_3,ndc,Clotting Factor Drug Report,2025-05-05
caid,labeler_name,labeler_name,NA,Clotting Factor Drug Report,2025-05-05
caid,product_name,product_name,NA,Clotting Factor Drug Report,2025-05-05
caid,effective_quarter,effective_quarter,NA,Clotting Factor Drug Report,2025-05-05
caid,termination_date,termination_date,date,Clotting Factor Drug Report,2025-05-05
caid,year,year,date,Primary language spoken by the Medicaid and CHIP population,2025-01-18
caid,geography,geography,NA,Primary language spoken by the Medicaid and CHIP population,2025-01-18
caid,subpopulation_topic,subpopulation_topic,NA,Primary language spoken by the Medicaid and CHIP population,2025-01-18
caid,subpopulation,subpopulation,NA,Primary language spoken by the Medicaid and CHIP population,2025-01-18
caid,category,category,NA,Primary language spoken by the Medicaid and CHIP population,2025-01-18
caid,count_of_enrollees,count_of_enrollees,NA,Primary language spoken by the Medicaid and CHIP population,2025-01-18
caid,denominator_count_of_enrollees,denominator_count_of_enrollees,NA,Primary language spoken by the Medicaid and CHIP population,2025-01-18
caid,percentage_of_enrollees,percentage_of_enrollees,NA,Primary language spoken by the Medicaid and CHIP population,2025-01-18
caid,data_version,data_version,NA,Primary language spoken by the Medicaid and CHIP population,2025-01-18
caid,year,year,date,Medicaid enrollees who qualify for benefits based on disability,2025-01-17
caid,geography,geography,NA,Medicaid enrollees who qualify for benefits based on disability,2025-01-17
caid,subpopulation_topic,subpopulation_topic,NA,Medicaid enrollees who qualify for benefits based on disability,2025-01-17
caid,subpopulation,subpopulation,NA,Medicaid enrollees who qualify for benefits based on disability,2025-01-17
caid,category,category,NA,Medicaid enrollees who qualify for benefits based on disability,2025-01-17
caid,count_of_enrollees,count_of_enrollees,NA,Medicaid enrollees who qualify for benefits based on disability,2025-01-17
caid,denominator_count_of_enrollees,denominator_count_of_enrollees,NA,Medicaid enrollees who qualify for benefits based on disability,2025-01-17
caid,percentage_of_enrollees,percentage_of_enrollees,NA,Medicaid enrollees who qualify for benefits based on disability,2025-01-17
caid,data_version,data_version,NA,Medicaid enrollees who qualify for benefits based on disability,2025-01-17
caid,year,year,date,Rural Medicaid and CHIP enrollees,2025-01-17
caid,geography,geography,NA,Rural Medicaid and CHIP enrollees,2025-01-17
caid,subpopulation_topic,subpopulation_topic,NA,Rural Medicaid and CHIP enrollees,2025-01-17
caid,subpopulation,subpopulation,NA,Rural Medicaid and CHIP enrollees,2025-01-17
caid,category,category,NA,Rural Medicaid and CHIP enrollees,2025-01-17
caid,count_of_enrollees,count_of_enrollees,NA,Rural Medicaid and CHIP enrollees,2025-01-17
caid,denominator_count_of_enrollees,denominator_count_of_enrollees,NA,Rural Medicaid and CHIP enrollees,2025-01-17
caid,percentage_of_enrollees,percentage_of_enrollees,NA,Rural Medicaid and CHIP enrollees,2025-01-17
caid,data_version,data_version,NA,Rural Medicaid and CHIP enrollees,2025-01-17
caid,year,year,date,Section 1915(c) waiver program participants,2025-01-17
caid,geography,geography,NA,Section 1915(c) waiver program participants,2025-01-17
caid,subpopulation_topic,subpopulation_topic,NA,Section 1915(c) waiver program participants,2025-01-17
caid,subpopulation,subpopulation,NA,Section 1915(c) waiver program participants,2025-01-17
caid,category,category,NA,Section 1915(c) waiver program participants,2025-01-17
caid,count_of_enrollees,count_of_enrollees,NA,Section 1915(c) waiver program participants,2025-01-17
caid,denominator_count_of_enrollees,denominator_count_of_enrollees,NA,Section 1915(c) waiver program participants,2025-01-17
caid,percentage_of_enrollees,percentage_of_enrollees,NA,Section 1915(c) waiver program participants,2025-01-17
caid,data_version,data_version,NA,Section 1915(c) waiver program participants,2025-01-17
caid,year,year,date,Medicaid and CHIP enrollees who received a well-child visit,2025-01-17
caid,geography,geography,NA,Medicaid and CHIP enrollees who received a well-child visit,2025-01-17
caid,subpopulation_topic,subpopulation_topic,NA,Medicaid and CHIP enrollees who received a well-child visit,2025-01-17
caid,subpopulation,subpopulation,NA,Medicaid and CHIP enrollees who received a well-child visit,2025-01-17
caid,category,category,NA,Medicaid and CHIP enrollees who received a well-child visit,2025-01-17
caid,count_of_enrollees,count_of_enrollees,NA,Medicaid and CHIP enrollees who received a well-child visit,2025-01-17
caid,denominator_count_of_enrollees,denominator_count_of_enrollees,NA,Medicaid and CHIP enrollees who received a well-child visit,2025-01-17
